id|first_name|last_name|value
41650|Megumi|Sakihara|23
76632|Takahiro|Sanada|27
89245|Isuzu||122
55563|Mizuki|Seto|35
51923|Kinuko|Shimizu|19
112859|Misuzu|Shirakawa|29
38525|Kenichi|Shishido|28
154091|Kazutomo|Sodesaki|19
35748|Ayako|Suzuki|15
49387|Yumi|Suzuki|17
103907|Justin|Takamori|26
35672|Misako|Teraoka|33
157519|Kokoro|Tsurumaki|421
142816|Ginsuke|Toratani|15
41552|Toshiya's Brother||31
41553|Toshiya's Mother||15
46857|Asami|Tsuburaya|15
48219|Kazumi|Tsukamoto|35
35747|TV Announcer||24
116535|Jouji|Ueda|20
102707|Naoki|Uemura|36
46911|Ruri|Ujou|15
46861|Sayori|Unabara|15
159065|Rumi|Wakasa|135
159712|Kanenori|Wakita|39
38495|Yoshikazu|Watanuki|32
30357|Jirokichi|Suzuki|15
149492|Shifune|Tsuzuki|17
6313|Korn||22
6311|Chianti||69
157532|Maya|Yamato|266
26754|Jodie|Starling|189
26755|Hidemi|Hondou|55
62041|Tooru|Amuro|458
23344|Megumi|Sokabe|19
89285|Kanami||267
157533|Eve|Wakamiya|226
183359|Rei|Wakana|203
3199|Yuuko|Amasawa|333
3716|Kenichi|Harakawa|182
3713|Fumie|Hashimoto|140
3711|Yuuko|Okonogi|203
3718|Daichi|Sawaguchi|69
114557|Kanna|Ashihara|22
6015|Densuke||301
3717|Tamako|Harakawa|55
13975|Miwako|Satou|246
97083|Kawara||22
142716|Nina|Tachibana|179
3719|Megabaa||108
2576|Oyaji||168
126797|Leonardo||15
6307|Vermouth||423
4950|Agumon||368
9952|Gabumon||296
5977|Gomamon||279
1909|Yamato|Ishida|424
2277|Koushirou|Izumi|357
2812|Jou|Kido|265
16295|V-mon||243
6680|Wormmon||168
9951|Palmon||146
9950|Patamon||329
9949|Piyomon||129
2278|Mimi|Tachikawa|361
9954|Tailmon||354
1961|Takeru|Takaishi|409
128571|Student Council Treasurer||15
3712|Kyoko|Okonogi|55
2276|Sora|Takenouchi|338
9953|Tentomon||239
1907|Taichi|Yagami|477
1963|Hikari|Yagami|411
185489|Menoa|Bellucci|31
21133|Gennai||19
24801|Hawkmon||25
1962|Ken|Ichijouji|376
4165|Miyako|Inoue|168
1960|Daisuke|Motomiya|313
10229|Omegamon||248
13299|Sacchi||135
2087|Archer||697
111941|Kinjou||15
89243|Rundellhous|Kode|323
122761|KR||20
3440|Caster||368
89265|Krusty||326
20188|Jack|ILL Dark|15
94307|Londark||25
89247|Marielle||226
2585|Assassin||344
504|Berserker||310
89277|William|Massachusetts|182
89269|Michitaka||30
134755|Rosehip||263
116713|Mikakage||32
89241|Minori||192
134304|Nantakei@Akiba||17
158177|Utako|Sakura|151
97063|Nazuna||39
103349|Nureha||135
81373|Nyanta||445
134331|Quon||15
97659|Regan||160
97079|Rezarick||18
111939|Rieze||22
123823|Roe2||135
89251|Serara||259
187032|Tsuki|Uzaki|340
89239|Touya||30
175552|Adenela||377
2514|Gilgamesh||737
89267|Soujirou|Seta|241
24333|Leysritt||168
16030|Zouken|Matou|80
89253|Shouryuu||33
146625|Mia||203
158263|Mosa||24
159254|Nadi||16
146630|Nana||168
502|Rider||540
96885|Misa|Takayama|16
44025|Sella||90
156314|Shin Assassin||129
126798|Taliktan||32
116271|Tatara||15
111937|Tetora||310
164799|Cheelai||195
505|Taiga|Fujimura|297
503|Illyasviel|von Einzbern|629
134312|Ukiyo||34
126794|Upashi||25
134290|Kushi|Yatama|26
101995|Tsuguo|Hebitani|21
27016|Miho|Juufuku|69
41873|Hatsuya|Kaitabi|19
20620|Harumi|Kiyama|309
29827|Wataru|Kurozuma|80
31444|Woman Gang Boss||24
72655|Kei||320
72519|Maho|Nishizumi|388
19566|Mio|Akiyama|729
19565|Yui|Hirasawa|727
19568|Tsumugi|Kotobuki|661
21173|Azusa|Nakano|665
112515|Johngalli|A|90
206329|Jolyne's Mother||25
204818|Loccobarocco||36
17800|Krauser-tan||287
194792|Thunder|McQueen|39
112509|Miraschon ||15
112521|Lang|Rangler|32
128843|Harukiya Barkeeper||17
128844|Joker||21
16289|Kaori||108
19567|Ritsu|Tainaka|646
67011|Mother|Hirasawa|15
19571|Ui|Hirasawa|469
67407|Father|Hirasawa|23
128559|Tomi|Ichimonji|24
33872|Norimi|Kawaguchi|18
31618|Mrs.|Kawakami|24
134000|Shizuka|Kinoshita|29
19570|Nodoka|Manabe|369
68185|Youko|Sasaki|15
133821|Akane|Satou|22
38842|Man of Judas||146
31526|Jun|Suzuki|285
68163|Himeko|Tachibana|39
31525|Satoshi|Tainaka|135
133998|Fuuko|Takahashi|30
133819|Eri|Taki|23
19569|Sawako|Yamanaka|424
24735|Akira||277
128874|Doctor Onishi||18
135904|Eiichi|Watanabe|15
3617|Nakuru|Akizuki|164
3615|Nadeshiko|Kinomoto|206
3612|Clow|Reed|255
49853|Momoka|Oginome|220
3618|Spinel Sun||254
8874|Yuuki|Tachibana|198
32625|Wei|Wang|155
4304|Doraemon||506
8262|Takeshi|Gouda|155
8261|Suneo|Honekawa|198
8260|Shizuka|Minamoto|226
4303|Nobita|Nobi|362
45743|Riruru||135
91891|Miyako||20
111817|Kiyoko||69
71643|Masaru||33
135916|Nezu||19
130542|Takashi||15
214477|Leek||19
167141|Lemo||15
44801|Eriko|Oginome|15
4945|Broly||538
76348|Beerus||491
110237|Gine||129
171276|Ugetsu|Murata|469
100043|Hina||464
100045|Yoshifumi|Nitta|405
166682|Sayo|Aizawa|15
111045|Anzu||531
166684|Shiho|Asagiri|17
158179|Kiyoshi|Baba|33
161406|Kei|Ikaruga|26
158178|Mao||192
160940|Minako|Mishima|19
100421|Hitomi|Mishima|555
166683|Tatsuhiko|Naitou|15
158180|Sab||69
160939|Yassan||155
11206|Kaiba||384
11208|Neiro||271
11210|Popo||215
30981|Cheki||19
12632|Chroniko||352
16529|Hyo-hyo||201
129029|Kichi||17
151217|Nisemono Warp||15
12941|Patch||140
187695|Sate||21
13029|Vanilla||265
172491|Midori|Asakusa|474
76346|Whis||380
158254|Toshiyuki|Kadokura|100
204187|Mokutarou|Kikuta|115
166642|Kirawus||39
152363|Kiroranke||155
158233|Otonoshin|Koito|312
152371|Shinpachi|Nagakura|18
158251|Kouhei|Nikaidou|39
167271|Kantarou|Okuyama|16
190335|Fusatarou|Oosawa|146
152461|Genjirou|Tanigaki|371
158253|Hajime|Tsukishima|287
162024|Sora|Kaidou|18
28758|Minos||20
37696|Tomozo|Sakurai|224
54599|Drakon||129
133954|Baal||16
112339|#C6||21
123239|Kasumi|Kageyama|16
41888|Blind Boy||15
9782|Chico||18
41526|Dai Kaio||20
2114|Akkuman||26
42899|Appule||15
9340|Bibidi||19
127474|Cell Games Announcer||26
104111|Mira Dianus|Artemina|100
54601|Hinahoho||164
42529|Ja'far||482
42528|Sinbad||659
6114|Garlic Junior||55
9777|Haiya Dragon||55
161200|Idasamama||33
160997|Lime||15
142501|Matsuzaki||20
2123|Maron||15
2122|Mira-kun||15
9765|Pui Pui||18
141940|Nishi no Kaioushin||33
123113|Olibu||16
9770|Paikuhan||135
112341|Vodka||20
173686|Ristarte||410
173685|Seiya|Ryuuguuin|493
45831|Penguin 1||307
10449|Kyouko|Iwase|257
37068|Toshiya|Joushima|108
45833|Penguin 2||356
173992|Ariadoa||198
173993|Cerseus||80
173991|Elulu||115
176155|Hestiaca||31
173994|Ishtar||23
174277|Jamie||20
179308|Leviae||26
174073|Chaos|Machina|140
173990|Mash||20
37064|Tooru|Suetsugu|15
37010|Tomoyuki|Tachi|34
176145|Mitis||90
37061|Kazumi|Akiyama|36
37066|Seiji|Iwaki|17
17255|Natsuki|Mogi|241
176087|Rosalie|Roseguard|16
2823|Kyouichi|Sudou|299
37062|Yuuichi|Tachibana|135
2075|Kamina||802
2257|Simon||735
91479|Ai|Shindou|373
2761|Nia|Teppelin|584
3432|Gimmy|Adai|122
2377|Rossiu|Adai|356
3433|Darry|Adai|164
3404|Adiane||146
3436|Kinon|Bachika|100
3434|Kittan|Bachika|492
3437|Kiyal|Bachika|146
18645|Jorgun|Bakusa|39
18646|Balinbow|Bakusa|20
4700|Boota||445
18641|Kid|Coega|15
18642|Iraak|Coega|22
10358|Attenborough|Cortich|272
3430|Cytomander||39
18640|Gabal|Docker|15
3431|Guame||15
18647|Makken|Jokin|19
11170|Leite|Jokin|100
8037|Old Coco||186
2378|Viral||574
175553|Valkyrie||251
37874|Kotetsu||208
9851|Benizakura||135
83387|Harumi|Taniguchi|432
123697|Ookuninushi||55
73927|Kei|Ueshima|17
3518|Yuuki|Cross|535
3519|Zero|Kiryuu|670
151699|Jiruo||252
20267|Momoka|Kurakano|25
20266|Kazukiyo|Souga|16
18|Haruhi|Fujioka|668
20|Mitsukuni|Haninozuka|577
24|Kaoru|Hitachiin|602
81751|Mirai|Kuriyama|687
81763|Hiroomi|Nase|507
81753|Mitsuki|Nase|491
91485|Miroku|Fujima|80
91489|Sakura|Inami|241
94225|Yayoi|Kanbara|172
134365|Mother|Kuriyama|55
91483|Izumi|Nase|392
91487|Shizuku|Ninomiya|215
91481|Ayaka|Shindou|251
96915|Omiko|Hakodate|129
11236|Clarisse|d' Cagliostro|122
498|Rin|Toosaka|777
496|Shirou|Emiya|662
84675|Badr||90
186953|Kiri|Uzaki|80
128566|American Delegate||20
11240|Gustav||18
11238|Jodo||15
40441|Izumi|Shigeno|33
40457|Daigo|Shigeno|234
13784|Madara||638
13783|Takashi|Natsume|698
13888|Kaname|Tanuma|376
187282|Visitor||24
23115|Chobi-hige||55
19455|Hinoe||296
36826|Hitotsume no Chuukyuu Youkai||55
25272|Misuzu||160
187281|Mitsumi||36
44209|Ushikao no Chuukyuu Youkai||100
100725||Sasaki|15
152009|Yingjie|Gao|28
115265|Kane|Himuro|55
506|Kirei|Kotomine|632
499|Lancer||576
115263|Kaede|Makidera|15
500|Sakura|Matou|658
501|Shinji|Matou|303
224620|Normal Assassin||15
13734|Bill||27
21024|Ayako|Mitsuzuri|151
15937|Issei|Ryuudou|69
153569|Hayashi||155
45835|Penguin 3||272
50787|Renjaku||33
132898|Takumi|Ishiwatari|15
153570|Lily||305
153565|Moriko|Morioka|497
153566|Yuuta|Sakurai|328
153568|Kazuomi|Fujimoto|115
157201|Harumi||19
153571|Kanbe||122
153567|Homare|Koiwai|284
153572|Lilac||39
3066|Reinhard|von Lohengramm|649
2780|Wen-li|Yang|685
69907|Ansbach||15
3869|Dusty|Attenborough|315
24172|Baghdash||15
19475|Alexander|Bucock|220
23995|De Villiers||15
25627|Anton|Ferner|15
153574|Pokotarou||23
69959|Flegel||15
124113|Grand Bishop||15
50881|Souya||18
182108|Mitsumi|Iwakura|488
200849|Sousuke|Shima|393
200850|Mika|Egashira|410
229581|Kurisu|Fukunaga|15
227526|Sakura|Hanazono|16
200853|Narumi|Kanechika|179
229856|Hiroto|Kazakami|21
227806|Koharu|Kinomoto|17
69985|Karl Gustav|Kempff|15
24407|Cornelius|Lutz|39
25672|Louis|Mashengo|80
19477|Ernest|Mecklinger|151
12779|Julian|Minci|327
27955|Murai||20
27952|Fyodor|Patrichev|15
12899|Adrian|Rubinsky|129
46377|Leopold|Schumacher|15
124451|Friedrich|von Goldenbaum IV|15
13100|Annerose|von Grünewald|80
69999|Franz|von Mariendorf|15
12911|Hildegard|von Mariendorf|330
2738|Kintarou|Ooe|629
130142|Bicycle Shop Woman||15
15220|Chie||146
130171|Colourist||15
130167|Director||15
130145|Employee A||69
130146|Employee B||15
130147|Employee C||21
130148|Employee D||20
130149|Employee E||20
130169|Tatsuya|Engawa|22
15219|Ayuko|Hayami|286
15221|Naoko|Katsuda|172
130156|Kogure's Girlfriend||17
15224|Madame President||326
130154|Noriko's Father||31
130159|Porsche Driver||16
219240|Kazuki|Kurusu|339
219242|Rei|Suwa|439
219243|Miri|Unasaka|309
223297|Dorothy||39
223298|Anna|Hanyuu|55
223299|Atsushi|Hayami|36
225283|Karin|Izumi|15
222522|Kyuutarou|Kugi|164
223301|Yuzuko|Kurusu|15
225306|Taiga||34
224009|Misaki|Unasaka|31
81853|Decim||660
82037|Kurokami no Onna||526
118993|Nona||514
123387|Mayu|Arita|291
120253|Castra||140
120249|Clavis||384
224127|Redtooth||34
9830|Chutora||28
118995|Ginti||344
124744||Harada|55
120259|Machiko||18
123779|Shigeru|Miura|15
120255|Oculus||115
120251|Quin||208
125283||Shimada|15
125285|Sae|Shimada|16
124218|Misaki|Tachibana|18
120257|Takashi||29
124221|Father|Tateishi|16
124219|Yousuke|Tateishi|69
125284||Tatsumi|164
130161|Producer||23
10280|Reiko|Terayama|285
87127|Eiki|Shiki|239
69921|Hans Eduard|Bergengrün|15
22635|Alex|Cazellnu|69
18343|Nanami|Momozono|570
18344|Tomoe||712
24252|Shinjirou|Kurama|401
37871|Mikage||276
37872|Mizuki||519
50677|Kirihito|Mouri|301
50681|Otohiko||146
224619|Spring-Wind Ichirou||33
9831|Cross||15
19468|Jessica|Edwards|201
27953|Edwin|Fischer|15
19219|Andrew|Fork|15
17789|Frederica|Greenhill|269
70013|Ovlesser||15
72295|Kotarou|Urashima|20
83799|Satsuki|Kiryuuin|675
91675|Mako|Mankanshoku|669
66197|Kogasa|Tatara|226
197513|Issa|Ogiwara|122
117805|Barbara||179
208071|Shou|Toramaru|25
79163|Sayuri|Shiba|15
72317|Mizuki|Shibata|279
19474|Job|Truniht|129
29978|Touta|Kazehaya|20
124419|Nguyen|Van Huu|15
12898|Paul|von Oberstein|521
83797|Ryuuko|Matoi|742
93303|Senketsu||494
92925|Takaharu|Fukuroda|18
87689|Ira|Gamagoori|482
96719|Nui|Harime|483
101039|Rei|Hououmaru|90
87691|Houka|Inumuta|277
97261|Shirou|Iori|198
22439|Lily|White|15
8918|Eirin|Yagokoro|213
6020|Ran|Yakumo|276
113293|Hagane|Tomitsuka|21
63649|Mari|Watanabe|246
113031|Muraji|Yanagi|23
75992|Mikihiko|Yoshida|189
173096|Tao Fa||90
106745|Maya|Yotsuba|146
3590|Akatsuki|Kain|322
3599|Ichiru|Kiryuu|338
133486|Iori|Izumi|358
133487|Mitsuki|Izumi|358
133485|Riku|Nanase|422
133491|Yamato|Nikaidou|315
133489|Sougo|Ousaka|386
133488|Nagi|Rokuya|347
7584|Seishin|Muroi|389
33456|Masao|Murasako|198
93887|Maiko|Oogure|100
3695|Maria|Kurenai|215
30090|Maid||15
7583|Toshio|Ozaki|533
7582|Natsuno|Yuuki|487
178825|Haruka|Isumi|226
38191||Hasegawa|80
187811|Takamasa|Kujou|16
186379|Rinto|Okazaki|17
37858|Yasuyo|Hashiguchi|39
38189|Hayami||24
36113|Ikumi|Itou|17
30576|Seishirou|Kirishiki|151
30477|Sunako|Kirishiki|500
30928|Chizuru|Kirishiki|155
36337|Azusa|Koide|15
158745|Yoshimi||23
30500|Ritsuko|Kunihiro|218
37859|Yoshie|Kurahashi|20
39608|Motoko|Maeda|151
36305|Shizuka|Matsuo|39
41636|Chizuko|Murasako|36
30478|Tooru|Mutou|361
173089|Tenza|Yamada Asaemon|311
173090|Touma|Yamada Asaemon|267
173087|Shion|Yamada Asaemon|418
173083|Fuchi|Yamada Asaemon|275
173091|Eizen|Yamada Asaemon|23
173094|Senta|Yamada Asaemon|108
191953|Yui||243
1279|Neko-sensei||252
185983|Yuzuriha||453
173097|Zhu Jin||25
36127|Tomio|Ookawa|203
141354|Violet|Evergarden|807
159040|Charlotte|Abelfreyja Drossel|267
152273|Cattleya|Baudelaire|379
152272|Benedict|Blue|428
152271|Gilbert|Bougainvillea|480
155802|Erica|Brown|186
155803|Iris|Cannary|273
157996|Tiffany|Evergarden|20
152270|Claudia|Hodgins|363
159916|Clara|Magnolia|146
158540|Luculia|Marlborough|331
158694|Rhodanthe||18
158267|Roland||213
159426|Oscar|Webster|80
159427|Olivia|Webster|20
185665|Dai|Bo|309
185667|Thirteen||399
203161|He|Dachun|228
224390|Eleven||29
195601|Xiao|Fei|291
24419|Mahiru|Inami|492
30685|Jun|Satou|452
24420|Kyouko|Shirafuji|248
30686|Hiroomi|Souma|385
24418|Souta|Takanashi|335
24417|Popura|Taneshima|478
30905|Yachiyo|Todoroki|336
32292|Aoi|Yamada|487
43776|Youhei|Mashiba|15
44259|Mitsuki|Mashiba|29
32299|Maya|Matsumoto|164
50931|Haruna|Otoo|15
32294|Hyougo|Otoo|31
30908|Kozue|Takanashi|168
30906|Izumi|Takanashi|315
30909|Nazuna|Takanashi|186
30907|Kazue|Takanashi|15
51755|Kirio|Yamada|20
132989|Kikuno|Yamada|15
1282|Pique||22
1281|Uzura||254
1184|Shinichi|Chiaki|484
1185|Megumi|Noda|598
32614|Lucas|Beaudry|21
36786|Pierre de|Benoit|23
4998|Yasunori|Kuroki|195
29639|Yunlong|Li|15
9585|Seiko|Miyoshi|25
17225|Rui|Son|35
16659|Tatiana|Vishneva|16
7356|Franz|von Stresemann|232
54151|Renge|Miyauchi|650
95083|Kaede|Kagayama|452
88597|Suguru|Koshigaya|377
88605|Hikage|Miyauchi|310
1049|Ahiru|Arima|509
1050|Fakir||481
1052|Rue|Kuroha|399
1051|Myuuto||265
23463|Autor||15
1053|Drosselmeyer||243
1280|Edel||203
9514|Femio||108
21422|Freya||19
1283|Lilie||90
174703|Karin|Nanase|55
165313|Gene|Fini|182
172493|Sayaka|Kanamori|552
172492|Tsubame|Mizusaki|334
177095|Doumeki||189
177093|Fujimoto-sensei||20
177096|Sowande|Sakaki|55
421|Franz|d'Epinay|339
418|Albert|de Morcerf|262
419|The Count of Monte Cristo||546
2288|Ali||15
2287|Baptistin||15
2286|Giovanni|Bertuccio|55
2301|Andrea|Cavalcanti|100
2302|Raoul|ChÃ¢teau-Renaud|35
2292|Jullian|Danglars|15
2293|Eugénie|Danglars|151
2291|Victoria|Danglars|33
2298|Lucien|Debray|18
21953|Gankutsuou||243
2289|Fernand|Morcerf|20
2290|Mercédès|Morcerf|15
2297|Maximilien|Morrel|21
2300|Peppo||236
420|Haydée|Tebelin|284
9948|Teresa||15
31321|Luigi|Vampa|15
2295|Valentine|Villefort|29
87693|Nonon|Jakuzure|567
94265|Tsumugu|Kinagase|293
96877|Ragyou|Kiryuuin|363
91985|Barazou|Mankanshoku|108
91983|Matarou|Mankanshoku|122
93209|Sukuyo|Mankanshoku|122
96917|Isshin|Matoi|20
91721|Aikurou|Mikisugi|453
179320|Rosina||17
87695|Uzu|Sanageyama|386
3798|Atsuko|Chiba|299
1350|Ryu|Jose|20
3801|Toshimi|Konakawa|208
3797|Paprika||462
3799|Kosaku|Tokita|203
3803|Kei|Himuro|15
3802|Seijiro|Inui|15
3810|Morio|Osanai|23
3800|Torataro|Shima|24
153195|Bishoujo Golem||29
4435|Rakushun||378
91527|Renrin||21
138552|Asirpa||510
138554|Yoshitake|Shiraishi|406
138553|Saichi|Sugimoto|584
190853|Rikimatsu|Ariko|28
170724|Cikapasi||27
138492|Toshizou|Hijikata|289
152366|Inkarmat||155
140607|Luna||283
124754|Kyouya|Mitsurugi|69
159505|Ran||20
2379|Risa|Koizumi|588
2380|Atsushi|Ootani|554
2741|Haruka|Fukagawa|39
3023|Nobuko|Ishihara|341
3425|Mayu|Kanzaki|15
4881|Kazuki|Kohori|246
47435|Takato|Koizumi|29
3422|Seishirou|Kotobuki|246
3423|Maitake|Kuniumi|182
152372|Tokushirou|Tsurumi|476
158290|Tokishige|Usami|155
152364|Tatsuma|Ushiyama|251
152369|Kiichirou|Wakayama|17
96897|Kazuko|Matsubara|20
7087|Mr.|Darkwood|18
7086|Octave||55
7094|Shep||308
214639|Manager||32
128909|Kiyotaka|Ayanokouji|804
195967|Atsuomi|Ayanokouji|55
128918|Sae|Chabashira|376
153520|Haruka|Hasebe|151
128916|Yousuke|Hirata|115
128910|Suzune|Horikita|664
152157|Manabu|Horikita|266
152159|Chie|Hoshinomiya|27
152156|Mio|Ibuki|182
4614|Mimi|Yoshioka|16
128917|Honami|Ichinose|485
128914|Kanji|Ike|20
153505|Daichi|Ishizaki|39
175123|Ryuuji|Kanzaki|15
152098|Kei|Karuizawa|588
152153|Kouhei|Katsuragi|39
215082|Minori|Kinoshita|19
128915|Rokusuke|Kouenji|361
54779|Keita||17
128911|Kikyou|Kushida|378
179039|Shiho|Manabe|16
153503|Chiaki|Matsushita|108
153519|Akito|Miyake|15
198580|Nene|Mori|34
177632|Miyabi|Nagumo|80
186698|Kayano|Onodera|21
152155|Kakeru|Ryuuen|408
152154|Arisu|Sakayanagi|501
217128|Narumori|Sakayanagi|15
152151|Airi|Sakura|441
153500|Maya|Satou|155
163119|Hiyori|Shiina|350
153501|Hideo|Sotomura|34
128912|Ken|Sudou|108
65895|Mansuke|Jinnouchi|69
152158|Akane|Tachibana|16
153507|Albert|Yamada|189
128913|Haruki|Yamauchi|31
152152|Teruhiko|Yukimura|20
16452|Ribi||15
3025|Heikichi|Nakao|203
1339|Hayato|Kobayashi|28
129552|Ortega||22
23319|Enzo||15
16282|Ramba|Ral|317
25455|M'Quve||23
23317|Paulo||15
162320|Gaston||17
26016|Risai||26
35017|Johann Abraham|Revil|34
131012|Slender||19
1336|Char|Aznable|646
1338|Sayla|Mass|319
1335|Amuro|Ray|507
133828|Char|Aznable|115
1349|Fraw|Bow|100
129534|Gaia||16
35018|Crowley|Hamon|108
132771|Rebecca|Rossellini|192
160616|Gorou|Yatagarasu|16
1386|Lalah|Sune|198
1352|Mirai|Yashima|80
30965|Dozle|Zabi|55
36781|Atsushi|Ookawa|15
35019|Garma|Zabi|251
35020|Kycilia|Zabi|122
1046|Goemon|Ishikawa XIII|434
1045|Daisuke|Jigen|523
1044|Arsene|Lupin III|596
1047|Fujiko|Mine|479
1048|Kouichi|Zenigata|411
164396|Enzo|Bron|15
160615|Albert|d'Andrésy|15
160614|Ami|Enan|160
116455|Melon|Ganimard|15
47437|Ootani's Sister||15
46955|Ootani's Mother||24
3026|Ryouji|Suzuki|23
131945|Barbarossa||19
36490|Kyouko|Ozaki|15
7581|Megumi|Shimizu|430
7580|Akira|Tanaka|20
30499|Kaori|Tanaka|90
3024|Chiharu|Tanaka|18
2683|Chagum||234
3424|Umibouzu||182
22811|Kazuma|Ikezawa|382
22812|Wabisuke|Jinnouchi|122
22810|Sakae|Jinnouchi|320
22808|Kenji|Koiso|317
22809|Natsuki|Shinohara|277
65901|Shota|Jinnouchi|19
32724|Tatsumi||346
37826|Kanami|Yano|39
36125|Nao|Yasumori|155
36336|Father|Yuuki|20
157205|Washing Machine||246
149965|Xiu|Ye|557
69067|Zephyr ||232
67143|Ain||108
89823|Gari||15
150148|Guo|Chen|262
123291|Falan||16
150135|Shaotian|Huang|337
151546|Yifan|Qiao|201
150136|Xiang|Sun|69
150364|Rou|Tang|315
150880|Jiexi|Wang|195
151738|Wenzhou|Yu|108
145802|Xinjie|Zhang|25
145801|Zekai|Zhou|20
159250|Gagaran||18
117747|Narberal|Gamma|524
214454|Gin|Go|28
145795|Wenqing|Han|39
149967|Mucheng|Su|391
2645|Balsa|Yonsa|571
15037|Chamberlain||15
15517|Gakai||33
2688|Jin||28
5248|Jiguro|Musa|172
13363|Sagum||20
2687|Saya||108
15669|Seena||32
2689|Shuga||135
2685|Tanda||236
20607|Tandol||15
2684|Torogai||211
2686|Touya||55
15723|Kalna|Yonsa|15
16264|Yun||21
116545|Toneri|Ootsutsuki|228
22894|A||234
141895|Chisato|Mera|206
147079|Imu|Rifuta|15
4179|Chrono|Harlaown|122
3846|Lindy|Harlaown|20
5938|Amy|Limietta|26
19632|Linith||15
5893|Reinforce I||213
5517|Reinforce II||198
2879|Yuuno|Scrya|179
5939|Precia|Testarossa|39
5940|Alicia|Testarossa|129
187116||Hashimoto|201
115617|Ju-do|Han|15
65913|Ryohei|Jinnouchi|33
6305|Gin||425
30343|Akemi|Miyano|69
35469|Kaoru|Hanawa|189
35470|Norie|Okazaki|108
40931|Love Machine||146
40933|Takashi|Sakuma|15
67065|Hachiman|Hikigaya|841
110743|Iroha|Isshiki|634
67069|Yui|Yuigahama|692
91531|Sairin||15
127957|Hamura|Ootsutsuki|69
118339|Ik-su||195
115613|Il||15
41548|Tome||27
33158|Richard|von Grimmelshausen|17
35619|Elisabeth|von Luneberg|16
82945|Karl|von Reifeisen|18
125006|Mystras|Leoxses|182
9305|Rasa Massoud|Rachmadi|26
12550|Siegfried|Kircheis|452
13101|Olivier|Poplan|238
16605|Kaho|Fujitani|15
5897|Walter|von Schönkopf|405
127961|Mirai|Sarutobi|129
50617|Seiran|Hoshi|15
50621|Natsumi|Kousaka|15
160206|Saki|Yumihara|541
3180|Pain||690
4643|Shizune||232
23478|Mei|Terumi|329
17312|Teuchi||352
115993|Tae-jun|Kan|206
89819|Kye-sook||15
116945|Geun-Tae|Lee|100
35471|Maon|Sakurada|224
35468|Fuu|Sawatari|285
36373|Sayomi|Hanawa|17
123071|Suzune|Maekawa|19
36374|Maestro||30
82819|Kanae|Mitani|182
48445|Chihiro|Miyoshi|34
36371|Kou|Sawatari|15
35472|Riho|Shihomi|15
123069|Takumi|Shindou|15
48447|Komachi|Shinoda|30
2530|Makoto|Konno|462
2531|Chiaki|Mamiya|441
2532|Kousuke|Tsuda|206
16631|Miyuki|Konno|32
28922|Soujirou|Takase|35
24227|Kazuko|Yoshiyama|206
75454|Jirou|Horikoshi|430
75456|Naoko|Satomi|294
88203|Giovanni|Caproni|140
88213|Kayo|Horikoshi|15
67067|Yukino|Yukinoshita|770
197979|Yuuko|Masaka|108
112909|Filo||542
10745|Alejandro|Corner|26
124487|Tatsu||15
149514|Sayo|Hikawa|412
149515|Lisa|Imai|420
149518|Yukina|Minato|469
7091|Howard|Mason|16
174511|Takumi|Iguchi|15
11354|Ribbons|Almark|211
157530|Hina|Hikawa|340
157521|Hagumi|Kitazawa|230
10118|Gyousou|Saku|19
6354|Shoukei||215
116987|Chibi||69
116979|Renji||90
138952|Ron||15
140677|Sassa||15
139283|Masafumi|Akagi|403
139279|Jun|Furuya|20
4244|Christina|Sierra|39
38201|Shouko|Inari|39
60111|Inari's Subordinate||17
35168|Jiji||90
187117|Asami|Yuuki|236
2677|Daisuke|Aramaki|322
9075|Michael|Trinity|15
9307|Johann|Trinity|17
142031|Newbie Succubus||69
141619|Priest||22
138822|Receptionist Succubus||20
22188|Wentzel|Ahbe|20
20264|Leigharch||160
22520|Spielberger||16
25549|Fritz|Stanford|16
22311|Masahiro|Takenaka|15
1544|Shouryuu||249
92031|Shoushun||33
26018|Shushou||90
92501|Rangyoku|Sou|22
9818|Yuka|Sugimoto|22
4397|Taiki||222
92033|Teiei||27
142840|Mahad||16
46123|Uchikoma||20
35476|Kuranosuke|Koibuchi|549
34973|Tsukimi|Kurashita|489
35475|Banba||172
35473|Chieko||17
38111|Clara||226
35478|Yoshio|Hanamori|244
2767|Tsunade||559
29502|Gildarts|Clive|492
35477|Shuu|Koibuchi|232
37411|Mother|Kurashita|17
35474|Mayaya||266
38052|Saburouta|Negishi|140
2852|Conan||327
2853|Lana||115
77555|Dongoroth||23
2855|Dyce||208
2854|Jimsy||208
77535|Luca||19
2857|Monsley||122
77515|Ojii||22
90289|Shun|Kaidou|628
90291|Kusuo|Saiki|769
156261|Touma|Akechi|270
132825|Zenberu|Gugu|19
140312|Kuniharu|Saiki|195
140313|Kurumi|Saiki|273
146615|Kuusuke|Saiki|291
147077|Metori|Saiko|160
174512|Hii|Suzumiya|80
131072|Reita|Toritsuka|319
140485|Chiyo|Yumehara|176
145927|Zorube||16
109789|Fumiya|Kusunoki|15
132829|Elias Brandt Dale|Raeven|26
9081|Daisuke||16
95667|Benio|Adashino|474
95665|Rokuro|Enmadou|471
142327|Hyouga|Adashino|17
142326|Saki|Adashino|19
137934|Seigen|Amawaka|377
